Hole_ID,Depth_From,Depth_To,Mg_ppm,Al_ppm,Si_ppm,P_ppm,K_ppm,Ca_ppm,Ti_ppm,V_ppm,Cr_ppm,Mn_ppm,Fe_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Pb_ppm,LE_ppm
MSDP03,149.7,150.7,51698.56,82342.03,249710.45,898.18,9566.4,56742.37,7531.09,132.12,147.0,1674.15,88874.28,76.02,27.52,1127.06,29.64,326.87,28.49,129.59,8.25,7.18,27.24,448776.9
MSDP03,150.7,151.7,53737.84,85753.81,252271.38,909.48,8812.17,60730.03,7903.03,124.72,147.08,1447.42,88504.9,62.94,25.73,625.32,24.92,342.95,30.92,128.91,8.36,6.1,26.25,438276.85
MSDP03,151.7,153.3,55415.11,86532.71,248777.8,858.22,6369.79,63598.26,7984.49,130.69,76.13,1332.71,87208.34,69.15,21.67,572.74,17.24,361.12,27.22,118.93,5.61,3.19,33.77,440363.47
MSDP03,153.3,154.26,47604.42,85215.85,245783.15,805.69,7974.37,61811.88,7994.73,134.28,114.5,1320.11,85405.52,76.63,20.88,804.11,25.02,356.35,29.4,127.4,9.32,5.29,47.45,454253.09
MSDP03,154.26,155.23,53094.79,82784.27,243819.78,945.52,8278.63,58244.28,8372.86,102.32,146.29,1424.13,88857.88,76.63,33.63,728.38,26.52,329.93,30.28,126.43,8.79,3.25,85.1,452405.76
MSDP03,155.23,156.2,48553.2,82238.08,252850.2,825.45,13716.59,49495.18,8026.35,139.28,131.5,1666.12,82097.58,63.47,28.19,815.44,61.73,270.76,32.1,164.42,13.94,5.37,59.94,458596.49
MSDP03,156.2,157.18,48791.21,85241.06,244164.99,699.14,10077.6,46645.97,7611.71,117.74,100.25,1221.96,73389.9,61.44,30.09,396.28,33.9,308.55,25.68,115.5,8.43,4.3,50.57,480821.54
MSDP03,157.18,158.3,53201.45,88004.9,251807.53,760.43,12321.45,44686.57,8010.85,142.27,99.51,1333.56,76579.09,63.26,44.19,628.46,55.68,265.97,30.49,158.1,10.89,4.06,52.21,461623.88
MSDP03,158.3,159.6,43238.99,81052.64,247399.25,720.21,16319.15,40315.74,7697.47,114.39,129.58,1276.64,74383.59,66.65,28.01,638.68,60.72,240.34,28.59,156.33,10.72,3.01,44.93,485977.96
MSDP03,159.6,161.1,47154.9,77225.41,236636.78,754.33,16639.57,37300.97,7407.84,126.2,112.63,1170.49,73524.45,60.39,38.44,460.66,57.89,217.77,27.23,147.05,11.64,1.6875099627110202,32.56,500704.22
MSDP03,161.1,162.6,47763.61,82169.42,252197.67,762.56,17796.65,40784.75,8438.88,139.71,143.69,1260.22,78321.95,69.15,39.24,432.01,54.66,247.02,28.98,151.23,10.95,4.18,34.97,468885.02
MSDP03,162.6,164.15,47493.44,81345.34,244132.62,1848.88,22175.22,39907.29,8859.62,151.06,127.65,1228.4,76790.85,66.0,68.93,402.2,68.46,321.88,28.79,140.67,10.07,6.45,19.92,474724.43
MSDP03,164.15,165.7,55022.12,84151.63,257513.44,788.0,25354.28,34818.96,8396.34,161.08,132.36,1416.92,75595.06,66.3,85.91,192.54,74.59,395.31,26.95,122.93,5.49,3.33,17.69,455576.19
MSDP03,165.7,167.1,48095.42,77078.29,239369.7,1870.25,27718.04,32712.63,8429.31,176.7,171.86,1574.07,81150.07,68.53,60.2,405.77,73.22,514.27,26.52,124.25,9.59,7.9,16.08,480255.98
MSDP03,167.1,168.5,56268.78,86401.75,254944.98,769.58,26683.29,33940.91,8487.79,161.29,218.65,1394.9,88334.86,57.04,39.01,741.92,68.64,327.97,26.06,118.72,5.28,7.99,22.0,440877.99
MSDP03,168.5,169.9,49182.76,78377.39,238236.85,1728.24,23906.93,32787.02,8279.32,144.83,166.89,1378.44,85482.3,61.73,40.63,651.38,63.1,304.53,27.59,119.96,7.87,10.41,16.43,478943.78
MSDP03,169.9,171.4,52516.75,80479.68,244061.5,700.12,20163.13,35361.26,8744.1,151.65,193.44,1484.6,82540.8,77.02,45.57,386.79,56.45,362.16,26.61,129.97,7.56,6.96,13.63,472371.73
MSDP03,171.4,172.9,50641.17,82506.17,246985.62,739.03,18927.62,36677.39,8802.34,174.98,172.98,1505.87,85387.14,72.92,52.84,414.87,54.05,356.52,29.93,130.8,7.38,8.02,15.88,466230.77
MSDP03,172.9,174.4,51603.89,84771.43,257151.37,738.38,17447.61,39393.92,8909.92,181.95,119.36,1490.19,79832.54,65.08,172.01,218.67,55.66,396.37,28.27,122.39,7.01,4.33,49.52,457152.61
MSDP03,174.4,175.6,49988.67,84795.83,257102.41,739.91,17863.92,38547.05,8992.33,168.19,149.65,1502.23,81281.07,75.44,145.54,373.11,54.1,375.11,28.15,129.72,7.66,5.2,72.16,457503.56
MSDP03,175.6,176.8,56704.02,83030.28,251177.66,710.12,20229.54,38289.04,9377.13,161.43,206.06,1404.79,82757.72,66.95,63.14,519.3,60.38,327.53,28.93,129.52,9.55,6.78,30.85,454615.13
MSDP03,176.8,178.1,57787.63,83462.07,254211.14,721.47,24597.44,36076.9,9266.05,169.2,173.66,1467.3,88054.66,61.49,72.12,535.05,62.18,310.74,29.03,132.47,6.02,6.36,25.15,442667.65
MSDP03,178.1,179.4,55471.79,83492.8,254285.48,785.25,23132.31,36573.84,9070.42,170.04,211.85,1531.98,96852.98,78.3,86.19,1014.94,61.55,286.06,28.8,132.44,6.48,9.78,30.38,436588.74
MSDP03,179.4,180.7,49719.24,84083.06,257677.94,692.63,24050.45,32877.45,8225.94,177.7,148.59,1203.77,80651.88,54.59,23.36,243.12,65.85,388.58,25.59,115.05,4.96,7.67,21.24,459471.63
MSDP03,180.7,182.2,52031.63,85039.02,262000.86,783.02,21821.25,34527.05,8647.66,159.75,204.33,1279.5,88883.4,61.85,37.32,541.17,58.34,327.8,26.73,122.85,7.43,10.4,22.05,443289.61
MSDP03,182.2,183.7,56950.4,85287.53,264366.58,771.61,19874.15,38434.89,9289.55,178.08,179.15,1324.58,86460.72,60.81,36.5,386.04,56.37,325.48,28.88,128.68,7.89,7.69,19.62,435756.31
MSDP03,183.7,185.3,51387.09,83862.47,259241.04,761.42,21822.94,35446.53,8773.54,156.97,185.99,1314.74,89805.22,55.52,5.48133317954669,272.98,68.34,291.17,27.68,125.0,7.21,9.22,11.5,446299.83
MSDP03,185.3,186.9,52260.48,81882.56,254747.03,768.2,23805.0,35796.58,8520.55,167.75,158.08,1296.37,84962.97,62.46,45.76,279.03,66.85,318.11,27.1,117.08,7.65,6.16,17.85,454597.24
MSDP03,186.9,188.5,55511.4,84484.42,261562.29,714.51,22612.1,37441.21,8610.0,141.34,156.23,1302.73,83565.98,59.43,23.9,415.86,62.65,321.44,26.98,122.48,7.59,7.65,22.95,442770.49
MSDP03,188.5,189.45,55167.74,80945.54,256486.97,767.07,21118.73,35257.96,8560.29,156.73,173.45,1321.0,80920.14,63.06,18.08,399.87,63.48,275.26,26.07,123.3,6.99,4.11,13.22,458067.25
MSDP03,189.45,190.4,49714.51,84940.51,264537.47,801.34,20558.11,36357.99,9092.37,146.52,202.42,1410.43,86775.24,66.59,18.82,323.49,63.83,289.04,28.99,125.11,7.32,7.64,21.27,444422.51
MSDP03,190.4,191.35,52895.19,84394.43,266928.0,731.26,19905.36,36023.76,8857.41,155.8,204.68,1444.56,85081.83,68.36,43.81,311.98,61.2,297.02,28.03,128.78,7.6,9.56,18.33,442299.91
MSDP03,191.35,193.36,60037.18,83263.51,251920.1,888.41,16800.93,35966.11,8505.9,150.43,194.43,1666.12,97196.18,80.27,46.31,523.46,50.47,254.53,27.97,125.18,5.01,8.0,18.5,442149.45
MSDP03,193.36,194.93,55379.17,87300.9,262379.08,807.0,28083.23,39821.9,10031.42,182.85,177.46,1452.12,86162.56,61.3,58.06,347.27,68.22,357.46,26.88,126.14,7.97,6.26,12.57,427049.81
MSDP03,194.93,196.5,48362.56,84875.05,260039.18,726.69,25652.74,37139.89,8496.22,162.54,136.08,1236.86,78484.57,58.68,24.81,328.23,67.54,322.67,25.99,116.63,6.46,6.29,33.07,453612.63
MSDP03,196.5,197.53,48378.03,85532.15,267433.63,650.46,27977.14,39023.37,7993.13,186.13,99.21,1163.03,70095.57,48.04,37.73,395.18,75.41,342.71,24.54,112.21,7.57,4.69,34.92,450309.74
MSDP03,197.53,198.56,50633.68,87889.45,264842.55,740.86,27117.62,39104.93,8951.3,162.78,146.82,1251.12,75477.02,52.96,46.64,578.82,69.82,294.44,26.51,125.65,8.33,3.86,33.96,442374.27
MSDP03,198.56,199.6,51792.96,85054.3,261519.57,691.32,22506.73,39680.51,9329.09,157.62,133.03,1287.39,78829.51,56.28,62.56,500.9,58.94,296.75,27.63,129.48,7.3,4.84,33.06,447779.59
MSDP03,199.6,200.06,50461.33,85323.54,259760.69,676.64,19746.03,42828.36,9442.35,158.38,150.69,1366.42,81527.73,62.85,47.52,562.78,54.18,337.36,27.09,126.24,8.7,5.23,40.61,447200.69
MSDP03,200.06,200.52,51975.35,84644.69,258996.64,607.06,19489.69,40987.28,9156.24,153.92,183.49,1455.29,89617.27,69.68,62.58,501.92,49.68,285.16,28.21,125.13,7.75,5.88,56.72,441404.59
MSDP03,200.52,200.8,53391.05,86468.82,266139.7,779.83,17435.01,39633.3,8953.31,161.17,183.9,1519.26,88740.99,61.86,63.64,556.87,47.09,302.85,26.97,123.63,8.79,7.55,84.74,435137.26
MSDP03,200.8,201.42,57255.57,84759.3,262712.95,784.09,18819.48,38864.71,9162.3,155.51,164.25,1514.78,88451.06,74.77,53.32,881.14,52.75,309.63,26.51,129.8,10.12,7.94,57.53,435598.57
MSDP03,201.42,202.17,49397.94,82736.15,253596.59,811.81,18590.67,39608.12,9036.54,151.38,163.87,1480.01,89476.45,69.04,64.08,437.54,52.16,300.72,27.9,130.46,9.46,5.9,57.77,453662.36
MSDP03,202.17,202.8,47537.46,84146.14,256444.49,819.94,18391.62,39461.46,8862.07,166.51,164.45,1472.2,88800.65,67.6,46.01,1244.93,53.77,309.68,29.54,129.92,7.36,7.99,39.01,451650.1
MSDP03,202.8,204.15,47537.05,78452.79,244742.84,1275.27,16559.15,40057.94,8926.38,146.34,219.2,1433.58,85336.86,66.16,32.57,1097.66,57.26,328.69,29.17,122.23,7.1,8.84,26.48,473386.68
MSDP03,204.15,204.7,50965.68,83195.42,254621.61,804.01,16525.84,41897.28,8672.44,177.07,173.95,1379.98,81981.37,70.41,18.09,1422.16,59.2,350.41,28.79,117.79,5.37,8.46,16.73,457436.55
MSDP03,204.7,205.88,50137.06,80566.44,243775.49,761.76,15567.73,37630.72,8144.0,153.31,171.65,1423.23,83379.54,64.86,32.58,838.23,58.23,297.14,29.24,122.76,8.68,9.34,18.69,476696.5
MSDP03,205.88,207.06,53797.51,80721.64,250851.29,806.84,16011.44,36462.8,8180.19,139.75,215.87,1430.2,86318.31,69.31,50.01,1199.61,59.45,286.27,28.2,127.92,7.6,8.12,20.01,463074.2
MSDP03,207.06,208.25,50728.88,82731.89,248868.54,836.4,14876.32,36844.14,8211.9,144.32,242.01,1413.87,92901.89,76.68,52.44,904.38,54.98,265.76,26.36,117.03,7.59,13.33,28.24,460517.38
MSDP03,208.25,209.43,51389.65,81239.33,245144.67,769.79,15036.33,37116.63,7953.92,158.01,204.27,1422.82,88765.66,62.68,56.66,1309.83,55.85,253.2,26.92,123.11,9.44,14.71,33.6,468721.46
MSDP03,209.43,210.61,48965.9,82067.42,247422.12,724.0,14428.79,42204.09,8749.39,139.78,237.74,1446.37,88209.44,56.12,45.41,622.01,51.13,271.63,27.86,119.57,8.74,10.67,37.05,464037.57
MSDP03,210.61,211.8,47116.73,81867.13,246598.37,689.88,13972.07,40549.37,9241.46,146.0,231.58,1433.47,91816.36,74.12,43.33,594.81,47.32,253.48,27.68,125.06,10.35,13.41,36.02,464971.75
MSDP03,211.8,213.0,49269.38,84724.28,251746.26,838.14,14228.95,39541.64,8991.68,144.0,255.13,1337.52,88231.74,67.41,47.78,519.12,47.35,271.64,27.7,128.56,8.27,10.97,39.52,459376.76
MSDP03,213.0,215.1,45497.99,77983.91,248228.91,711.94,12684.04,34176.16,7059.7,125.21,166.88,1113.72,69562.05,47.45,37.19,589.02,44.45,220.0,25.79,109.81,4.78,6.75,26.4,501498.46
MSDP03,215.1,217.2,42334.5,76725.06,241897.37,705.72,12941.77,34081.76,6980.98,105.09,155.09,1120.28,69958.5,50.88,35.66,515.22,44.52,205.79,27.36,105.32,4.35,4.44,25.45,511900.19
MSDP03,217.2,219.3,41386.16,68148.87,216565.72,679.77,12106.08,32199.62,6686.65,105.84,163.29,1126.3,68986.38,60.53,32.39,435.99,46.21,221.38,25.2,106.4,6.42,5.58,25.13,550804.26
MSDP03,219.3,221.43,50214.45,81378.88,259457.36,867.2,17122.37,35460.79,8007.5,148.71,209.34,1336.95,84647.55,69.74,49.69,538.11,59.32,285.2,29.06,125.96,6.4,7.13,27.27,459857.75
MSDP03,221.43,223.56,53114.5,81584.1,254919.35,838.75,20543.16,31566.05,7909.74,159.34,220.1,1285.06,87697.02,60.81,51.58,441.77,75.71,362.23,28.58,121.06,7.86,10.81,33.49,458881.6
MSDP03,223.56,225.7,50359.31,79860.2,255870.42,787.95,25307.98,26035.04,7785.91,191.06,150.57,1225.47,80824.56,56.02,50.55,324.09,101.14,353.98,27.91,119.28,8.42,9.68,37.15,470429.86
MSDP03,225.7,227.2,52181.59,85090.65,266241.54,917.73,22750.39,31170.62,8246.18,187.8,162.28,1347.13,83689.99,63.21,67.94,361.41,90.16,382.23,30.77,125.39,8.23,9.51,37.99,446782.1
MSDP03,227.2,228.7,54787.86,83383.0,270705.16,835.48,28812.71,29472.01,8292.74,193.73,201.15,1287.78,84094.31,62.33,50.25,317.68,118.28,335.95,27.09,125.83,9.78,11.77,33.45,436787.69
MSDP03,228.7,230.2,48292.47,82455.45,271942.6,795.71,32715.21,28276.67,8030.54,201.57,202.76,1214.28,81757.76,51.48,44.71,257.75,130.08,329.17,29.06,123.72,11.68,12.16,43.98,443025.87
MSDP03,230.2,231.7,54865.89,85442.8,272940.26,817.93,28299.79,30381.35,8034.02,177.04,195.37,1220.12,81441.34,56.02,37.48,303.88,104.77,341.39,28.0,123.31,8.37,12.04,54.46,435047.75
MSDP03,231.7,232.6,63021.69,81526.52,248609.2,850.79,19377.22,30862.98,7519.6,147.14,153.02,1549.96,99885.57,76.05,36.07,489.91,70.64,248.28,29.35,124.77,8.21,5.92,42.24,445286.15
MSDP03,232.6,233.5,60190.86,81853.22,256847.46,835.47,19865.51,30161.31,7653.73,155.48,185.97,1518.75,95821.06,72.65,32.19,462.0,73.79,262.36,29.25,126.02,9.61,9.71,40.15,443729.1
MSDP03,233.5,234.7,63465.74,83240.11,256747.95,910.21,15841.82,31139.25,7568.76,141.32,152.76,1417.68,92038.23,63.76,17.33,299.75,56.94,256.95,30.43,125.56,8.69,8.23,30.45,446366.49
MSDP03,234.7,235.79,51882.15,80462.88,261809.31,865.6,13172.41,35118.05,7673.34,116.34,159.38,1232.41,79660.18,61.72,18.48,217.35,46.88,226.52,30.88,140.21,10.38,6.21,21.33,467005.51
MSDP03,235.79,236.88,43229.67,81547.91,275276.75,748.42,11808.29,36745.82,8829.44,116.96,126.78,970.52,63621.15,44.42,9.72,150.59,41.79,212.37,33.19,169.06,12.65,8.03,16.0,476219.44
MSDP03,236.88,237.7,40441.15,78610.22,275888.29,697.46,12085.25,37248.55,8734.53,102.41,102.31,920.74,60688.34,36.64,5.30210293109641,163.59,42.0,212.17,32.99,167.36,12.57,5.59,22.28,483719.68
MSDP03,237.7,238.7,44733.85,82687.86,278809.82,875.1,12675.26,35114.64,8714.36,128.1,110.89,1030.46,65760.35,48.5,5.38133680682711,212.55,45.77,255.17,33.44,169.05,12.8,6.26,24.72,468489.56
MSDP03,238.7,239.7,47076.91,80312.61,274652.51,824.27,13413.76,35693.83,8841.92,136.5,117.62,1081.84,67130.97,41.31,19.37,195.57,47.96,290.68,32.69,168.86,12.3,5.22,21.83,469818.92
MSDP03,239.7,240.7,47396.02,81044.57,278562.63,857.48,13538.2,36040.51,9200.83,151.22,122.58,1159.19,72507.65,49.36,20.49,197.66,49.88,333.12,33.38,174.66,14.26,3.9,21.13,458459.34
MSDP03,240.7,241.62,50400.94,80106.36,277502.76,887.15,14244.85,36688.18,9114.9,155.04,105.66,1217.44,75472.62,55.58,23.53,186.71,49.89,337.48,32.7,169.1,13.48,5.3,19.54,453143.1
MSDP03,241.62,242.54,54339.5,79568.49,267094.12,811.85,14282.15,42822.23,9419.91,174.58,99.85,1388.92,81865.04,59.23,31.97,213.97,51.4,334.94,29.97,155.19,13.07,4.5,19.62,447169.04
MSDP03,242.54,243.7,52835.31,80657.96,268723.46,788.89,15605.1,43012.05,9303.48,165.91,117.95,1432.59,81637.37,60.2,46.15,214.29,55.21,355.22,31.05,145.37,11.95,6.77,20.6,444682.6
MSDP03,243.7,244.6,51796.84,81498.55,268303.03,926.97,16184.58,40811.35,9065.17,146.11,103.21,1438.9,82538.33,57.04,41.42,226.3,57.38,351.6,31.37,140.12,8.79,3.33,26.92,446177.94
MSDP03,244.6,245.65,54447.8,80995.05,268017.4,806.04,21234.57,39732.58,9286.5,164.2,137.55,1461.94,81456.05,55.7,47.51,260.97,75.43,399.07,30.05,135.56,8.14,5.56,33.52,441136.72
MSDP03,245.65,246.7,53027.93,79472.73,250948.68,827.9,18661.07,38600.73,8882.27,151.29,114.43,1387.63,80140.17,62.5,37.99,281.2,64.99,349.78,29.9,124.63,7.08,1.6006036828843897,32.76,466738.75
MSDP03,246.7,247.33,55371.89,83253.22,262386.41,895.8,15222.95,44280.37,9071.4,155.16,110.94,1464.98,86651.91,56.29,44.02,290.4,52.92,327.05,30.85,131.26,8.15,1.67211618667207,46.45,440091.24
MSDP03,247.33,247.96,52934.32,85025.84,264159.28,885.35,14124.16,45370.53,9062.59,133.16,104.67,1491.18,88728.0,69.18,39.44,387.97,50.69,303.12,30.91,132.41,9.33,3.13,55.39,436834.5
MSDP03,247.96,248.6,53782.59,88275.2,264658.41,878.34,11300.57,53020.54,8817.2,130.97,127.71,1325.76,85529.66,47.92,22.49,294.68,39.33,322.15,28.89,125.9,8.36,1.74452976562197,50.97,431100.13
MSDP03,248.6,249.5,49534.05,89487.55,259034.28,874.09,9658.87,59572.69,8817.95,146.2,82.58,1338.63,86453.38,55.79,21.53,335.29,31.07,338.33,28.69,126.34,9.08,5.09,48.6,433925.27
MSDP03,249.5,250.4,50886.34,91059.2,257550.56,852.58,8722.22,63504.85,8743.21,136.21,124.68,1377.91,88204.23,56.79,25.69,281.81,28.15,354.61,29.31,124.84,8.87,1.7646667994731497,42.4,427804.59
MSDP03,250.4,251.3,52845.4,91668.79,258982.96,823.24,8011.64,62873.89,8678.68,106.47,129.76,1344.52,88719.47,68.37,25.39,271.06,25.23,343.16,29.03,125.53,8.15,3.65,44.76,424771.96
MSDP03,251.3,252.05,55216.6,91591.58,258177.03,816.4,7819.09,64017.4,8682.5,130.15,109.94,1365.28,89114.29,58.89,19.48,313.02,24.37,343.16,31.24,122.34,7.02,4.19,44.62,421908.4
MSDP03,252.05,252.8,51726.54,89437.25,257905.9,841.1,7743.06,63361.13,8864.42,147.82,81.8,1346.74,90305.79,67.43,21.94,290.77,23.36,343.74,30.29,125.05,8.92,3.47,41.44,427184.74
MSDP03,252.8,253.4,52754.08,89368.92,258426.94,821.35,7990.08,62873.42,9122.88,137.52,143.34,1398.41,90428.46,60.37,17.41,256.63,25.24,338.27,32.05,126.92,9.5,4.29,48.3,425538.81
MSDP03,253.4,254.72,48836.59,87606.17,257397.31,830.63,8111.58,57306.08,8436.18,147.62,140.36,1310.92,90308.97,66.99,24.96,349.48,28.62,329.56,30.82,125.01,6.93,7.14,57.56,438456.06
MSDP03,254.72,256.05,39028.01,70590.87,218017.16,647.47,7675.07,45279.25,8822.7,112.45,139.03,1345.02,95590.7,62.21,29.19,418.02,29.52,327.39,30.45,129.96,10.81,7.97,64.1,511533.25
MSDP03,256.05,257.37,54366.75,85828.66,257858.7,837.89,10672.39,49854.79,9209.83,110.78,110.85,1234.72,88492.32,63.92,34.38,307.84,33.95,310.11,30.62,129.03,11.19,5.3,58.54,440358.54
MSDP03,257.37,258.7,49753.82,82662.97,257910.26,809.12,14019.17,44854.13,8866.89,137.58,110.84,1231.35,98785.53,61.69,25.84,271.22,48.11,289.58,32.58,139.1,10.99,6.4,50.57,439845.1
MSDP03,258.7,259.7,54018.12,86073.22,266173.23,794.96,15518.74,42745.21,9128.15,159.05,105.95,1271.59,92634.68,51.59,34.07,477.6,59.23,312.17,30.63,142.97,11.02,4.25,46.3,430140.26
MSDP03,259.7,260.7,46512.08,83988.61,269610.71,829.32,16350.04,41245.68,9119.17,150.84,116.78,1285.01,87700.2,49.77,58.16,318.57,58.64,320.48,30.84,150.02,8.16,4.48,47.04,441966.64
MSDP03,260.7,261.7,45449.57,82056.96,280190.21,882.56,18497.51,37596.09,9565.28,159.53,118.28,1252.91,79531.16,53.16,65.67,225.62,69.33,298.21,33.63,166.11,13.9,4.85,45.83,443626.05
MSDP03,261.7,262.6,44758.71,80769.84,275315.31,742.06,22112.17,31795.26,8499.85,162.65,91.92,1253.02,75452.4,40.0,41.67,270.88,82.5,217.67,35.86,177.39,18.31,4.7,36.57,458020.24
MSDP04,0.0,0.83,26647.62,78903.41,295743.66,464.73,33107.8,27379.67,5636.29,132.11,78.71,647.06,39354.29,32.79,29.65,407.9,144.31,137.73,38.41,284.7,26.76,1.70400667452891,20.12,488366.82
MSDP04,0.83,1.66,10901.38,88366.33,353696.39,330.28,50228.34,4551.54,4993.56,236.18,54.19,171.07,9980.06,14.28,3.98744505476723,241.62,221.52,93.88,40.62,330.47,34.34,2.41,15.25,475284.86
MSDP04,1.66,2.5,22419.6,87145.24,273714.17,197.13,25999.65,51567.57,4441.67,138.8,98.18,282.05,26859.5,25.29,18.57,234.96,139.32,164.15,33.88,262.69,24.86,1.7269532685196998,15.23,493764.69
MSDP04,2.5,3.33,25320.01,98461.22,288007.89,236.36,27296.48,40466.5,4976.85,117.97,94.16,387.33,30701.92,28.38,13.38,224.82,108.74,168.93,29.11,238.49,23.46,1.7001334317672199,15.22,474456.39
MSDP04,3.33,4.16,17562.52,114533.08,310630.43,188.51,40377.44,13968.48,5679.68,187.57,48.78,179.92,13266.1,13.63,10.49,98.69,186.06,99.11,40.03,300.81,35.05,1.42797083816271,13.79,479653.63
MSDP04,4.16,5.0,17650.2,114910.49,310526.36,182.75,38248.84,13441.07,5633.31,177.45,66.19,259.53,19881.39,19.51,12.7,121.15,162.83,121.62,37.25,282.74,30.84,1.5429106917953301,14.62,473750.48
MSDP04,5.0,6.24,16202.45,81610.53,296801.63,289.51,45472.65,52674.59,4753.22,166.35,64.55,218.99,13068.41,22.87,90.44,164.61,198.64,139.22,37.93,280.37,32.51,2.4,15.28,483128.18
MSDP04,6.24,7.49,18863.56,82993.86,324646.49,242.27,52905.81,43977.26,4999.88,185.61,84.18,208.66,12142.02,18.47,87.74,161.73,214.05,144.15,41.68,290.87,33.73,3.89,15.82,453213.94
MSDP04,7.49,8.75,9649.73,79370.59,333002.02,124.9,55863.76,28403.03,4614.1,192.07,52.41,166.35,10107.59,12.44,56.8,143.4,237.27,119.75,44.25,322.01,37.13,1.59964144034862,13.19,474471.64
MSDP04,8.75,10.0,13164.15,81037.97,344639.79,127.31,56795.66,16688.22,4528.89,193.34,49.98,126.59,9090.78,10.97,34.73,166.95,243.82,106.36,42.35,333.46,35.83,2.34,11.8,470565.08
MSDP04,10.0,11.25,10894.67,80472.26,336257.16,201.38,54743.31,12769.14,4617.73,182.46,46.11,126.37,8037.35,8.36,31.34,122.01,239.96,106.31,41.39,329.33,37.45,1.4857224698090499,12.51,489682.7
MSDP04,11.25,12.5,19785.08,72540.4,275468.91,244.6,44011.26,17528.35,4308.77,154.71,65.91,158.75,9842.63,12.49,24.65,100.66,206.94,93.42,36.99,282.75,31.25,1.45599989479446,11.93,553458.82
MSDP04,12.5,13.25,9157.71,80532.55,348574.53,95.29,55913.66,8208.41,4663.59,160.87,66.98,124.64,8495.48,15.78,16.04,120.0,253.1,106.0,45.38,333.69,37.95,2.73,13.29,482370.93
MSDP04,13.25,14.0,13065.7,81034.67,367644.01,56.934938716103105,56838.59,6742.99,4485.12,169.83,68.3,123.0,11874.44,17.72,10.53,101.36,259.46,114.02,48.59,338.24,35.93,3.17,10.12,456411.87
MSDP04,14.0,14.75,13313.92,79318.81,354913.23,330.57,53202.85,7105.32,4435.53,177.57,62.61,138.05,15495.82,13.45,10.04,185.56,257.66,106.97,53.42,323.77,35.32,3.03,10.13,469675.89
MSDP04,14.75,15.5,11187.61,76679.53,348626.5,364.94,53042.18,6899.87,4406.69,170.9,69.69,137.03,17067.81,11.23,10.82,214.05,251.3,103.77,54.28,336.99,36.84,1.6585810134347299,11.32,480010.92
MSDP04,15.5,16.25,11497.76,77316.82,360446.82,228.88,54647.27,4486.07,4504.99,138.51,103.37,145.01,21276.27,18.83,4.829028568101269,132.66,266.95,100.36,61.1,328.74,37.03,1.6841882300106699,14.4,464041.57
MSDP04,16.25,17.0,10273.2,76636.24,358651.1,335.32,53824.75,5496.12,4527.87,139.58,67.98,224.77,23582.62,16.18,4.97776286757056,245.87,266.36,98.67,60.17,328.89,39.64,1.68794671871999,11.53,464974.55
MSDP04,17.0,17.9,14330.65,76540.31,362505.08,412.17,53067.45,8201.47,4762.04,139.38,65.16,338.41,26476.7,25.43,28.23,176.88,245.42,98.48,52.96,312.74,36.45,5.23,9.88,451964.68
MSDP04,17.9,18.5,16912.84,76567.38,336453.35,420.29,47985.23,15304.4,4245.32,155.09,82.4,331.7,26201.34,18.52,39.59,687.74,221.39,108.45,48.63,304.09,31.74,3.34,15.07,470610.06
MSDP04,18.5,20.0,15392.04,72450.29,354475.52,681.44,51047.33,6238.82,4190.62,137.83,123.38,322.6,29932.34,18.96,46.22,351.17,241.72,87.09,56.12,323.15,36.27,3.48,14.44,463434.01
MSDP04,20.0,21.5,10798.43,69730.83,352240.94,927.29,50361.77,4294.21,3939.54,111.31,32.5991921024864,376.65,29728.53,19.41,37.07,216.68,240.46,82.2,57.75,324.65,35.25,5.33,10.41,476269.49
MSDP04,21.5,22.45,14878.36,70608.16,364132.38,566.21,50904.81,4081.18,3941.38,117.51,84.32,379.04,30001.23,15.47,31.21,203.86,240.74,82.6,52.12,313.86,33.24,3.61,9.83,459103.61
MSDP04,22.45,23.4,11868.98,69985.09,360062.02,836.48,50727.68,3453.95,3814.27,111.37,60.74,375.54,28580.96,19.01,13.39,170.89,245.72,83.08,52.07,312.87,32.89,3.5,11.21,469006.98
MSDP04,23.4,25.08,14346.74,66869.84,366292.59,469.84,51075.94,3462.15,4074.65,130.19,66.18,418.29,27608.98,18.67,27.76,153.58,246.72,81.31,49.81,321.16,38.08,1.6110414579802002,8.76,464027.42
MSDP04,25.08,26.76,12441.63,67712.36,364143.11,550.6,50145.18,2624.98,3862.54,120.55,66.92,420.98,26958.28,6.2446148725703,18.52,132.39,242.18,78.76,46.37,301.42,33.77,3.5,9.14,469903.6
MSDP04,26.76,28.45,11093.36,68175.01,364347.36,430.92,49732.18,3307.96,4029.11,131.21,65.04,370.21,27209.15,21.23,31.78,121.69,237.38,82.11,49.15,301.91,31.8,1.52874201205025,12.81,470018.73
